,word,pos,dep,indicator,data_id,word_position
3081,to,PART,aux,1.0,CVE20190032,16.0
3082,login,VERB,xcomp,1.0,CVE20190032,17.0
3083,to,ADP,prep,1.0,CVE20190032,18.0
3084,the,DET,det,1.0,CVE20190032,19.0
3085,Organization,PROPN,pobj,1.0,CVE20190032,20.0
3086,"
",SPACE,,1.0,CVE20190032,21.0
3087,Affected,ADJ,amod,1.0,CVE20190032,0.0
3088,products,NOUN,nsubj,1.0,CVE20190032,1.0
3089,are,AUX,ROOT,1.0,CVE20190032,2.0
3090,:,PUNCT,punct,1.0,CVE20190032,3.0
3091,Juniper,PROPN,compound,1.0,CVE20190032,4.0
3092,Networks,PROPN,compound,1.0,CVE20190032,5.0
3093,Service,PROPN,compound,1.0,CVE20190032,6.0
3094,Insight,PROPN,compound,1.0,CVE20190032,7.0
3095,versions,NOUN,attr,1.0,CVE20190032,8.0
3096,from,ADP,prep,1.0,CVE20190032,9.0
3097,15.1R1,NUM,pobj,1.0,CVE20190032,10.0
3098,",",PUNCT,punct,1.0,CVE20190032,11.0
3099,prior,ADV,advmod,1.0,CVE20190032,12.0
3100,to,ADP,prep,1.0,CVE20190032,13.0
3101,18.1R1,NUM,pobj,1.0,CVE20190032,14.0
3102,"
",SPACE,,1.0,CVE20190032,15.0
3103,Service,PROPN,ROOT,1.0,CVE20190032,0.0
3104,Now,ADV,advmod,1.0,CVE20190032,1.0
3105,versions,NOUN,ROOT,1.0,CVE20190032,2.0
3106,from,ADP,prep,1.0,CVE20190032,3.0
3107,15.1R1,NUM,pobj,1.0,CVE20190032,4.0
3108,",",PUNCT,punct,1.0,CVE20190032,5.0
3109,prior,ADV,advmod,1.0,CVE20190032,6.0
3110,to,ADP,prep,1.0,CVE20190032,7.0
3111,18.1R1,NUM,pobj,1.0,CVE20190032,8.0
3112,.,PUNCT,punct,1.0,CVE20190032,9.0
3113,"
",SPACE,,1.0,CVE20190032,10.0
3114,A,DET,det,1.0,CVE20190033,0.0
3115,firewall,NOUN,compound,1.0,CVE20190033,1.0
3116,bypass,NOUN,compound,1.0,CVE20190033,2.0
3117,vulnerability,NOUN,nsubj,1.0,CVE20190033,3.0
3118,in,ADP,prep,1.0,CVE20190033,4.0
3119,the,DET,det,1.0,CVE20190033,5.0
3120,proxy,ADJ,compound,1.0,CVE20190033,6.0
3121,ARP,PROPN,compound,1.0,CVE20190033,7.0
3122,service,NOUN,pobj,1.0,CVE20190033,8.0
3123,of,ADP,prep,1.0,CVE20190033,9.0
3124,Juniper,PROPN,compound,1.0,CVE20190033,10.0
3125,Networks,PROPN,compound,1.0,CVE20190033,11.0
3126,Junos,PROPN,compound,1.0,CVE20190033,12.0
3127,OS,PROPN,pobj,1.0,CVE20190033,13.0
3128,allows,VERB,ROOT,1.0,CVE20190033,14.0
3129,an,DET,det,1.0,CVE20190033,15.0
3130,attacker,NOUN,nsubj,1.0,CVE20190033,16.0
3131,to,PART,aux,1.0,CVE20190033,17.0
3132,cause,VERB,ccomp,1.0,CVE20190033,18.0
3133,a,DET,det,1.0,CVE20190033,19.0
3134,high,ADJ,amod,1.0,CVE20190033,20.0
3135,CPU,NOUN,compound,1.0,CVE20190033,21.0
3136,condition,NOUN,dobj,1.0,CVE20190033,22.0
3137,leading,VERB,acl,1.0,CVE20190033,23.0
3138,to,ADP,prep,1.0,CVE20190033,24.0
3139,a,DET,det,1.0,CVE20190033,25.0
3140,Denial,PROPN,pobj,1.0,CVE20190033,26.0
3141,of,ADP,prep,1.0,CVE20190033,27.0
3142,Service,PROPN,pobj,1.0,CVE20190033,28.0
3143,(,PUNCT,punct,1.0,CVE20190033,29.0
3144,DoS,PROPN,appos,1.0,CVE20190033,30.0
3145,),PUNCT,punct,1.0,CVE20190033,31.0
3146,"
",SPACE,,1.0,CVE20190033,32.0
3147,This,DET,det,1.0,CVE20190033,0.0
3148,issue,NOUN,nsubj,1.0,CVE20190033,1.0
3149,affects,VERB,ROOT,1.0,CVE20190033,2.0
3150,only,ADV,advmod,1.0,CVE20190033,3.0
3151,IPv4,VERB,dobj,1.0,CVE20190033,4.0
3152,"
",SPACE,,1.0,CVE20190033,5.0
3153,Affected,ADJ,amod,1.0,CVE20190033,0.0
3154,releases,NOUN,nsubj,1.0,CVE20190033,1.0
3155,are,AUX,ROOT,1.0,CVE20190033,2.0
3156,Juniper,PROPN,compound,1.0,CVE20190033,3.0
3157,Networks,PROPN,attr,1.0,CVE20190033,4.0
3158,Junos,PROPN,compound,1.0,CVE20190033,5.0
3159,OS,PROPN,appos,1.0,CVE20190033,6.0
3160,:,PUNCT,punct,1.0,CVE20190033,7.0
3161,12.1X46,NUM,compound,1.0,CVE20190033,8.0
3162,versions,NOUN,appos,1.0,CVE20190033,9.0
3163,above,ADV,advmod,1.0,CVE20190033,10.0
3164,and,CCONJ,cc,1.0,CVE20190033,11.0
3165,including,VERB,conj,1.0,CVE20190033,12.0
3166,12.1X46-D25,NUM,pobj,1.0,CVE20190033,13.0
3167,prior,ADV,advmod,1.0,CVE20190033,14.0
3168,to,ADP,prep,1.0,CVE20190033,15.0
3169,12.1X46-D71,NUM,pobj,1.0,CVE20190033,16.0
3170,",",PUNCT,punct,1.0,CVE20190033,17.0
3171,12.1X46-D73,NUM,appos,1.0,CVE20190033,18.0
3172,on,ADP,prep,1.0,CVE20190033,19.0
3173,SRX,PROPN,compound,1.0,CVE20190033,20.0
3174,Series,PROPN,pobj,1.0,CVE20190033,21.0
3175,;,PUNCT,punct,1.0,CVE20190033,22.0
3176,12.3X48,NUM,nummod,1.0,CVE20190033,23.0
3177,versions,NOUN,attr,1.0,CVE20190033,24.0
3178,prior,ADV,advmod,1.0,CVE20190033,25.0
3179,to,ADP,prep,1.0,CVE20190033,26.0
3180,12.3X48-D50,NUM,pobj,1.0,CVE20190033,27.0
3181,on,ADP,prep,1.0,CVE20190033,28.0
3182,SRX,PROPN,compound,1.0,CVE20190033,29.0
3183,Series,PROPN,pobj,1.0,CVE20190033,30.0
3184,;,PUNCT,punct,1.0,CVE20190033,31.0
3185,15.1X49,NUM,compound,1.0,CVE20190033,32.0
3186,versions,NOUN,conj,1.0,CVE20190033,33.0
3187,prior,ADV,advmod,1.0,CVE20190033,34.0
3188,to,ADP,prep,1.0,CVE20190033,35.0
3189,15.1X49-D75,NUM,pobj,1.0,CVE20190033,36.0
3190,on,ADP,prep,1.0,CVE20190033,37.0
3191,SRX,PROPN,compound,1.0,CVE20190033,38.0
3192,Series,PROPN,pobj,1.0,CVE20190033,39.0
3193,.,PUNCT,punct,1.0,CVE20190033,40.0
3194,"
",SPACE,,1.0,CVE20190033,41.0
3195,*,PUNCT,dep,1.0,CVE20190034,0.0
3196,*,PUNCT,punct,1.0,CVE20190034,1.0
3197,REJECT,VERB,ROOT,1.0,CVE20190034,2.0
3198,*,PUNCT,dep,1.0,CVE20190034,3.0
3199,*,PUNCT,punct,1.0,CVE20190034,4.0
3200,DO,VERB,aux,1.0,CVE20190034,5.0
3201,NOT,ADV,neg,1.0,CVE20190034,6.0
3202,USE,VERB,ROOT,1.0,CVE20190034,7.0
3203,THIS,DET,det,1.0,CVE20190034,8.0
3204,CANDIDATE,NOUN,compound,1.0,CVE20190034,9.0
3205,NUMBER,NOUN,dobj,1.0,CVE20190034,10.0
3206,"
",SPACE,,1.0,CVE20190034,11.0
3207,Reason,NOUN,dep,1.0,CVE20190034,0.0
3208,:,PUNCT,punct,1.0,CVE20190034,1.0
3209,This,DET,det,1.0,CVE20190034,2.0
3210,candidate,NOUN,nsubjpass,1.0,CVE20190034,3.0
3211,was,AUX,auxpass,1.0,CVE20190034,4.0
3212,withdrawn,VERB,ROOT,1.0,CVE20190034,5.0
3213,by,ADP,agent,1.0,CVE20190034,6.0
3214,its,DET,poss,1.0,CVE20190034,7.0
3215,CNA,PROPN,pobj,1.0,CVE20190034,8.0
3216,"
",SPACE,,1.0,CVE20190034,9.0
3217,Further,ADJ,amod,1.0,CVE20190034,0.0
3218,investigation,NOUN,nsubj,1.0,CVE20190034,1.0
3219,showed,VERB,ROOT,1.0,CVE20190034,2.0
3220,that,SCONJ,mark,1.0,CVE20190034,3.0
3221,it,PRON,nsubj,1.0,CVE20190034,4.0
3222,was,AUX,ccomp,1.0,CVE20190034,5.0
3223,not,PART,neg,1.0,CVE20190034,6.0
3224,a,DET,det,1.0,CVE20190034,7.0
3225,vulnerability,NOUN,attr,1.0,CVE20190034,8.0
3226,"
",SPACE,,1.0,CVE20190034,9.0
3227,Notes,NOUN,ROOT,1.0,CVE20190034,0.0
3228,:,PUNCT,punct,1.0,CVE20190034,1.0
3229,Google,PROPN,nmod,1.0,CVE20190034,2.0
3230,gRPC,NOUN,compound,1.0,CVE20190034,3.0
3231,credentials,NOUN,nsubjpass,1.0,CVE20190034,4.0
3232,were,AUX,auxpass,1.0,CVE20190034,5.0
3233,found,VERB,ROOT,1.0,CVE20190034,6.0
3234,which,DET,nsubj,1.0,CVE20190034,7.0
3235,existed,VERB,relcl,1.0,CVE20190034,8.0
3236,for,ADP,prep,1.0,CVE20190034,9.0
3237,specific,ADJ,amod,1.0,CVE20190034,10.0
3238,internal,ADJ,amod,1.0,CVE20190034,11.0
3239,product,NOUN,compound,1.0,CVE20190034,12.0
3240,testing,NOUN,compound,1.0,CVE20190034,13.0
3241,purposes,NOUN,pobj,1.0,CVE20190034,14.0
3242,which,DET,nsubjpass,1.0,CVE20190034,15.0
3243,are,AUX,auxpass,1.0,CVE20190034,16.0
3244,not,PART,neg,1.0,CVE20190034,17.0
3245,used,VERB,relcl,1.0,CVE20190034,18.0
3246,as,SCONJ,prep,1.0,CVE20190034,19.0
3247,part,NOUN,pobj,1.0,CVE20190034,20.0
3248,of,ADP,prep,1.0,CVE20190034,21.0
3249,production,NOUN,compound,1.0,CVE20190034,22.0
3250,releases,NOUN,pobj,1.0,CVE20190034,23.0
3251,of,ADP,prep,1.0,CVE20190034,24.0
3252,Junos,PROPN,compound,1.0,CVE20190034,25.0
3253,OS,PROPN,pobj,1.0,CVE20190034,26.0
3254,"
",SPACE,,1.0,CVE20190034,27.0
3255,Hence,ADV,advmod,1.0,CVE20190034,0.0
3256,this,DET,nsubj,1.0,CVE20190034,1.0
3257,is,AUX,ROOT,1.0,CVE20190034,2.0
3258,not,PART,neg,1.0,CVE20190034,3.0
3259,a,DET,det,1.0,CVE20190034,4.0
3260,vulnerability,NOUN,attr,1.0,CVE20190034,5.0
3261,and,CCONJ,cc,1.0,CVE20190034,6.0
3262,this,DET,det,1.0,CVE20190034,7.0
3263,CVE,PROPN,compound,1.0,CVE20190034,8.0
3264,ID,PROPN,compound,1.0,CVE20190034,9.0
3265,assignment,NOUN,conj,1.0,CVE20190034,10.0
3266,has,AUX,aux,1.0,CVE20190034,11.0
3267,been,AUX,auxpass,1.0,CVE20190034,12.0
3268,withdrawn,VERB,conj,1.0,CVE20190034,13.0
3269,.,PUNCT,punct,1.0,CVE20190034,14.0
3270,"
",SPACE,,1.0,CVE20190034,15.0
3271,When,ADV,advmod,1.0,CVE20190035,0.0
3272,"""",PUNCT,punct,1.0,CVE20190035,1.0
3273,set,NOUN,advcl,1.0,CVE20190035,2.0
3274,system,NOUN,compound,1.0,CVE20190035,3.0
3275,ports,NOUN,compound,1.0,CVE20190035,4.0
3276,console,VERB,dobj,1.0,CVE20190035,5.0
3277,insecure,ADJ,amod,1.0,CVE20190035,6.0
3278,"""",PUNCT,punct,1.0,CVE20190035,7.0
3279,is,AUX,auxpass,1.0,CVE20190035,8.0
3280,enabled,VERB,ccomp,1.0,CVE20190035,9.0
3281,",",PUNCT,punct,1.0,CVE20190035,10.0
3282,root,NOUN,compound,1.0,CVE20190035,11.0
3283,login,NOUN,nsubjpass,1.0,CVE20190035,12.0
3284,is,AUX,auxpass,1.0,CVE20190035,13.0
3285,disallowed,VERB,ROOT,1.0,CVE20190035,14.0
3286,for,ADP,prep,1.0,CVE20190035,15.0
3287,Junos,PROPN,compound,1.0,CVE20190035,16.0
3288,OS,PROPN,pobj,1.0,CVE20190035,17.0
3289,as,SCONJ,mark,1.0,CVE20190035,18.0
3290,expected,VERB,advcl,1.0,CVE20190035,19.0
3291,"
",SPACE,,1.0,CVE20190035,20.0
3292,However,ADV,advmod,1.0,CVE20190035,0.0
3293,",",PUNCT,punct,1.0,CVE20190035,1.0
3294,the,DET,det,1.0,CVE20190035,2.0
3295,root,NOUN,compound,1.0,CVE20190035,3.0
3296,password,NOUN,nsubjpass,1.0,CVE20190035,4.0
3297,can,VERB,aux,1.0,CVE20190035,5.0
3298,be,AUX,auxpass,1.0,CVE20190035,6.0
3299,changed,VERB,ROOT,1.0,CVE20190035,7.0
3300,using,VERB,advcl,1.0,CVE20190035,8.0
3301,"""",PUNCT,punct,1.0,CVE20190035,9.0
3302,set,NOUN,amod,1.0,CVE20190035,10.0
3303,system,NOUN,compound,1.0,CVE20190035,11.0
3304,root,NOUN,compound,1.0,CVE20190035,12.0
3305,-,PUNCT,punct,1.0,CVE20190035,13.0
3306,authentication,NOUN,compound,1.0,CVE20190035,14.0
3307,plain,ADJ,amod,1.0,CVE20190035,15.0
3308,-,PUNCT,punct,1.0,CVE20190035,16.0
3309,text,NOUN,compound,1.0,CVE20190035,17.0
3310,-,PUNCT,punct,1.0,CVE20190035,18.0
3311,password,NOUN,dobj,1.0,CVE20190035,19.0
3312,"""",PUNCT,punct,1.0,CVE20190035,20.0
3313,on,ADP,prep,1.0,CVE20190035,21.0
3314,systems,NOUN,pobj,1.0,CVE20190035,22.0
3315,booted,VERB,acl,1.0,CVE20190035,23.0
3316,from,ADP,prep,1.0,CVE20190035,24.0
3317,an,DET,det,1.0,CVE20190035,25.0
3318,OAM,PROPN,nmod,1.0,CVE20190035,26.0
3319,(,PUNCT,punct,1.0,CVE20190035,27.0
3320,Operations,PROPN,nmod,1.0,CVE20190035,28.0
3321,",",PUNCT,punct,1.0,CVE20190035,29.0
3322,Administration,PROPN,conj,1.0,CVE20190035,30.0
3323,",",PUNCT,punct,1.0,CVE20190035,31.0
3324,and,CCONJ,cc,1.0,CVE20190035,32.0
3325,Maintenance,PROPN,conj,1.0,CVE20190035,33.0
3326,),PUNCT,punct,1.0,CVE20190035,34.0
3327,volume,NOUN,pobj,1.0,CVE20190035,35.0
3328,",",PUNCT,punct,1.0,CVE20190035,36.0
3329,leading,VERB,advcl,1.0,CVE20190035,37.0
3330,to,ADP,prep,1.0,CVE20190035,38.0
3331,a,DET,det,1.0,CVE20190035,39.0
3332,possible,ADJ,amod,1.0,CVE20190035,40.0
3333,administrative,ADJ,amod,1.0,CVE20190035,41.0
3334,bypass,NOUN,pobj,1.0,CVE20190035,42.0
3335,with,ADP,prep,1.0,CVE20190035,43.0
3336,physical,ADJ,amod,1.0,CVE20190035,44.0
3337,access,NOUN,pobj,1.0,CVE20190035,45.0
3338,to,ADP,prep,1.0,CVE20190035,46.0
3339,the,DET,det,1.0,CVE20190035,47.0
3340,console,NOUN,pobj,1.0,CVE20190035,48.0
3341,"
",SPACE,,1.0,CVE20190035,49.0
3342,OAM,PROPN,compound,1.0,CVE20190035,0.0
3343,volumes,NOUN,nsubjpass,1.0,CVE20190035,1.0
3344,(,PUNCT,punct,1.0,CVE20190035,2.0
3345,e.g,PROPN,nmod,1.0,CVE20190035,3.0
3346,"
",SPACE,,1.0,CVE20190035,4.0
3347,flash,NOUN,compound,1.0,CVE20190035,0.0
3348,drives,NOUN,appos,1.0,CVE20190035,1.0
3349,),PUNCT,punct,1.0,CVE20190035,2.0
3350,are,AUX,auxpass,1.0,CVE20190035,3.0
3351,typically,ADV,advmod,1.0,CVE20190035,4.0
3352,instantiated,VERB,ROOT,1.0,CVE20190035,5.0
3353,as,SCONJ,prep,1.0,CVE20190035,6.0
3354,/dev,NUM,nmod,1.0,CVE20190035,7.0
3355,/,SYM,punct,1.0,CVE20190035,8.0
3356,gpt,PROPN,nmod,1.0,CVE20190035,9.0
3357,/,SYM,punct,1.0,CVE20190035,10.0
3358,oam,PROPN,pobj,1.0,CVE20190035,11.0
3359,",",PUNCT,punct,1.0,CVE20190035,12.0
3360,or,CCONJ,cc,1.0,CVE20190035,13.0
3361,/oam,PUNCT,punct,1.0,CVE20190035,14.0
3362,for,ADP,ROOT,1.0,CVE20190035,15.0
3363,short,ADJ,amod,1.0,CVE20190035,16.0
3364,"
",SPACE,,1.0,CVE20190035,17.0
3365,Password,PROPN,compound,1.0,CVE20190035,0.0
3366,recovery,NOUN,nsubjpass,1.0,CVE20190035,1.0
3367,",",PUNCT,punct,1.0,CVE20190035,2.0
3368,changing,VERB,acl,1.0,CVE20190035,3.0
3369,the,DET,det,1.0,CVE20190035,4.0
3370,root,NOUN,compound,1.0,CVE20190035,5.0
3371,password,NOUN,dobj,1.0,CVE20190035,6.0
3372,from,ADP,prep,1.0,CVE20190035,7.0
3373,a,DET,det,1.0,CVE20190035,8.0
3374,console,NOUN,pobj,1.0,CVE20190035,9.0
3375,",",PUNCT,punct,1.0,CVE20190035,10.0
3376,should,VERB,aux,1.0,CVE20190035,11.0
3377,not,PART,neg,1.0,CVE20190035,12.0
3378,have,AUX,aux,1.0,CVE20190035,13.0
3379,been,AUX,auxpass,1.0,CVE20190035,14.0
3380,allowed,VERB,ROOT,1.0,CVE20190035,15.0
3381,from,ADP,prep,1.0,CVE20190035,16.0
3382,an,DET,det,1.0,CVE20190035,17.0
3383,insecure,ADJ,amod,1.0,CVE20190035,18.0
3384,console,NOUN,pobj,1.0,CVE20190035,19.0
3385,"
",SPACE,,1.0,CVE20190035,20.0
3386,Affected,ADJ,amod,1.0,CVE20190035,0.0
3387,releases,NOUN,nsubj,1.0,CVE20190035,1.0
3388,are,AUX,ROOT,1.0,CVE20190035,2.0
3389,Juniper,PROPN,compound,1.0,CVE20190035,3.0
3390,Networks,PROPN,compound,1.0,CVE20190035,4.0
3391,Junos,PROPN,compound,1.0,CVE20190035,5.0
3392,OS,PROPN,attr,1.0,CVE20190035,6.0
3393,:,PUNCT,punct,1.0,CVE20190035,7.0
3394,15.1,NUM,nummod,1.0,CVE20190035,8.0
3395,versions,NOUN,appos,1.0,CVE20190035,9.0
3396,prior,ADV,advmod,1.0,CVE20190035,10.0
3397,to,ADP,prep,1.0,CVE20190035,11.0
3398,15.1F6-S12,NUM,pobj,1.0,CVE20190035,12.0
3399,",",PUNCT,punct,1.0,CVE20190035,13.0
3400,15.1R7-S3,NUM,appos,1.0,CVE20190035,14.0
3401,;,PUNCT,punct,1.0,CVE20190035,15.0
3402,15.1X49,NUM,nummod,1.0,CVE20190035,16.0
3403,versions,NOUN,appos,1.0,CVE20190035,17.0
3404,prior,ADV,advmod,1.0,CVE20190035,18.0
3405,to,ADP,prep,1.0,CVE20190035,19.0
3406,15.1X49-D160,NUM,pobj,1.0,CVE20190035,20.0
3407,;,PUNCT,punct,1.0,CVE20190035,21.0
3408,15.1X53,NUM,compound,1.0,CVE20190035,22.0
3409,versions,NOUN,conj,1.0,CVE20190035,23.0
3410,prior,ADV,advmod,1.0,CVE20190035,24.0
3411,to,ADP,prep,1.0,CVE20190035,25.0
3412,15.1X53-D236,NUM,pobj,1.0,CVE20190035,26.0
3413,",",PUNCT,punct,1.0,CVE20190035,27.0
3414,15.1X53-D496,NUM,appos,1.0,CVE20190035,28.0
3415,",",PUNCT,punct,1.0,CVE20190035,29.0
3416,15.1X53-D68,NUM,appos,1.0,CVE20190035,30.0
3417,;,PUNCT,punct,1.0,CVE20190035,31.0
3418,16.1,NUM,nummod,1.0,CVE20190035,32.0
3419,versions,NOUN,appos,1.0,CVE20190035,33.0
3420,prior,ADV,advmod,1.0,CVE20190035,34.0
3421,to,ADP,prep,1.0,CVE20190035,35.0
3422,16.1R3-S10,NUM,pobj,1.0,CVE20190035,36.0
3423,",",PUNCT,punct,1.0,CVE20190035,37.0
3424,16.1R6-S6,NUM,appos,1.0,CVE20190035,38.0
3425,",",PUNCT,punct,1.0,CVE20190035,39.0
3426,16.1R7-S3,NUM,appos,1.0,CVE20190035,40.0
3427,;,PUNCT,punct,1.0,CVE20190035,41.0
3428,16.1X65,NUM,compound,1.0,CVE20190035,42.0
3429,versions,NOUN,conj,1.0,CVE20190035,43.0
3430,prior,ADV,advmod,1.0,CVE20190035,44.0
3431,to,ADP,prep,1.0,CVE20190035,45.0
3432,16.1X65-D49,NUM,pobj,1.0,CVE20190035,46.0
3433,;,PUNCT,punct,1.0,CVE20190035,47.0
3434,16.2,NUM,nummod,1.0,CVE20190035,48.0
3435,versions,NOUN,appos,1.0,CVE20190035,49.0
3436,prior,ADV,advmod,1.0,CVE20190035,50.0
3437,to,ADP,prep,1.0,CVE20190035,51.0
3438,16.2R2-S8,NUM,pobj,1.0,CVE20190035,52.0
3439,;,PUNCT,punct,1.0,CVE20190035,53.0
3440,17.1,NUM,nummod,1.0,CVE20190035,54.0
3441,versions,NOUN,conj,1.0,CVE20190035,55.0
3442,prior,ADV,advmod,1.0,CVE20190035,56.0
3443,to,ADP,prep,1.0,CVE20190035,57.0
3444,17.1R2-S10,NUM,pobj,1.0,CVE20190035,58.0
3445,",",PUNCT,punct,1.0,CVE20190035,59.0
3446,17.1R3,NUM,appos,1.0,CVE20190035,60.0
3447,;,PUNCT,punct,1.0,CVE20190035,61.0
3448,17.2,NUM,nummod,1.0,CVE20190035,62.0
3449,versions,NOUN,conj,1.0,CVE20190035,63.0
3450,prior,ADV,advmod,1.0,CVE20190035,64.0
3451,to,ADP,prep,1.0,CVE20190035,65.0
3452,17.2R1-S8,NUM,pobj,1.0,CVE20190035,66.0
3453,",",PUNCT,punct,1.0,CVE20190035,67.0
3454,17.2R3-S1,NUM,appos,1.0,CVE20190035,68.0
3455,;,PUNCT,punct,1.0,CVE20190035,69.0
3456,17.3,NUM,nummod,1.0,CVE20190035,70.0
3457,versions,NOUN,appos,1.0,CVE20190035,71.0
3458,prior,ADV,advmod,1.0,CVE20190035,72.0
3459,to,ADP,prep,1.0,CVE20190035,73.0
3460,17.3R3-S3,NUM,pobj,1.0,CVE20190035,74.0
3461,;,PUNCT,punct,1.0,CVE20190035,75.0
3462,17.4,NUM,nummod,1.0,CVE20190035,76.0
3463,versions,NOUN,appos,1.0,CVE20190035,77.0
3464,prior,ADV,advmod,1.0,CVE20190035,78.0
3465,to,ADP,prep,1.0,CVE20190035,79.0
3466,17.4R1-S6,NUM,pobj,1.0,CVE20190035,80.0
3467,",",PUNCT,punct,1.0,CVE20190035,81.0
3468,17.4R2-S2,NUM,appos,1.0,CVE20190035,82.0
3469,;,PUNCT,punct,1.0,CVE20190035,83.0
3470,18.1,NUM,nummod,1.0,CVE20190035,84.0
3471,versions,NOUN,appos,1.0,CVE20190035,85.0
3472,prior,ADV,advmod,1.0,CVE20190035,86.0
3473,to,ADP,prep,1.0,CVE20190035,87.0
3474,18.1R2-S4,NUM,pobj,1.0,CVE20190035,88.0
3475,",",PUNCT,punct,1.0,CVE20190035,89.0
3476,18.1R3-S3,NUM,appos,1.0,CVE20190035,90.0
3477,;,PUNCT,punct,1.0,CVE20190035,91.0
3478,18.2,NUM,nummod,1.0,CVE20190035,92.0
3479,versions,NOUN,appos,1.0,CVE20190035,93.0
3480,prior,ADV,advmod,1.0,CVE20190035,94.0
3481,to,ADP,prep,1.0,CVE20190035,95.0
3482,18.2R2,NUM,pobj,1.0,CVE20190035,96.0
3483,;,PUNCT,punct,1.0,CVE20190035,97.0
3484,18.2X75,NUM,compound,1.0,CVE20190035,98.0
3485,versions,NOUN,conj,1.0,CVE20190035,99.0
3486,prior,ADV,advmod,1.0,CVE20190035,100.0
3487,to,ADP,prep,1.0,CVE20190035,101.0
3488,18.2X75-D40,NUM,pobj,1.0,CVE20190035,102.0
3489,;,PUNCT,punct,1.0,CVE20190035,103.0
3490,18.3,NUM,nummod,1.0,CVE20190035,104.0
3491,versions,NOUN,conj,1.0,CVE20190035,105.0
3492,prior,ADV,advmod,1.0,CVE20190035,106.0
3493,to,ADP,prep,1.0,CVE20190035,107.0
3494,18.3R1-S2,NUM,pobj,1.0,CVE20190035,108.0
3495,"
",SPACE,,1.0,CVE20190035,109.0
3496,This,DET,det,1.0,CVE20190035,0.0
3497,issue,NOUN,nsubj,1.0,CVE20190035,1.0
3498,does,AUX,aux,1.0,CVE20190035,2.0
3499,not,PART,neg,1.0,CVE20190035,3.0
3500,affect,VERB,ROOT,1.0,CVE20190035,4.0
3501,Junos,PROPN,compound,1.0,CVE20190035,5.0
3502,OS,PROPN,compound,1.0,CVE20190035,6.0
3503,releases,NOUN,dobj,1.0,CVE20190035,7.0
3504,prior,ADV,advmod,1.0,CVE20190035,8.0
3505,to,ADP,prep,1.0,CVE20190035,9.0
3506,15.1,NUM,pobj,1.0,CVE20190035,10.0
3507,.,PUNCT,punct,1.0,CVE20190035,11.0
3508,"
",SPACE,,1.0,CVE20190035,12.0
3509,When,ADV,advmod,1.0,CVE20190036,0.0
3510,configuring,VERB,advcl,1.0,CVE20190036,1.0
3511,a,DET,det,1.0,CVE20190036,2.0
3512,stateless,ADJ,amod,1.0,CVE20190036,3.0
3513,firewall,NOUN,compound,1.0,CVE20190036,4.0
3514,filter,NOUN,dobj,1.0,CVE20190036,5.0
3515,in,ADP,prep,1.0,CVE20190036,6.0
3516,Junos,PROPN,compound,1.0,CVE20190036,7.0
3517,OS,PROPN,pobj,1.0,CVE20190036,8.0
3518,",",PUNCT,punct,1.0,CVE20190036,9.0
3519,terms,NOUN,nsubjpass,1.0,CVE20190036,10.0
3520,named,VERB,acl,1.0,CVE20190036,11.0
3521,using,VERB,xcomp,1.0,CVE20190036,12.0
3522,the,DET,det,1.0,CVE20190036,13.0
3523,format,NOUN,dobj,1.0,CVE20190036,14.0
3524,"""",PUNCT,punct,1.0,CVE20190036,15.0
3525,internal,ADJ,amod,1.0,CVE20190036,16.0
3526,-,PUNCT,punct,1.0,CVE20190036,17.0
3527,n,NOUN,appos,1.0,CVE20190036,18.0
3528,"""",PUNCT,punct,1.0,CVE20190036,19.0
3529,(,PUNCT,punct,1.0,CVE20190036,20.0
3530,e.g,PROPN,nmod,1.0,CVE20190036,21.0
3531,"
",SPACE,,1.0,CVE20190036,22.0
3532,"""",PUNCT,punct,1.0,CVE20190036,0.0
3533,internal-1,PROPN,oprd,1.0,CVE20190036,1.0
3534,"""",PUNCT,punct,1.0,CVE20190036,2.0
3535,",",PUNCT,punct,1.0,CVE20190036,3.0
3536,"""",PUNCT,punct,1.0,CVE20190036,4.0
3537,internal-2,PROPN,appos,1.0,CVE20190036,5.0
3538,"""",PUNCT,punct,1.0,CVE20190036,6.0
